Name,Taxa,Family,Location,Env,Yield,TSTWT,Protein,Height,DTH
LDRC16_99,EA_745,LDRC16,Spillman,2014,2.096444667,56.93195933,15.44189867,33.10018667,178.0796427
LDRC16_101,EA_746,LDRC16,Spillman,2014,1.891264667,59.63165933,14.44189867,46.10018667,175.0796427
LDRC16_104,EA_747,LDRC16,Spillman,2014,1.541464667,55.83165933,15.24189867,37.10018667,176.0796427
LDRC16_105,EA_748,LDRC16,Spillman,2014,1.914064667,57.83195933,14.24189867,43.10018667,177.0796427
LDRC16_106,EA_749,LDRC16,Spillman,2014,1.841464667,60.03165933,13.84189867,42.10058667,179.0796427
LDRC16_43,EA_750,LDRC16,Spillman,2014,1.838464667,61.03165933,13.84189867,34.10018667,178.0796427
LDRC2_79,EA_801,LDRC2,Spillman,2014,1.747864667,58.63165933,12.94199867,37.10018667,179.0796427
LDRC2_80,EA_802,LDRC2,Spillman,2014,1.524764667,59.96565933,13.71919867,36.53718667,177.7926427
LDRC2_81,EA_803,LDRC2,Spillman,2014,0.965264667,58.56565933,15.01919867,39.53718667,179.7926427
LDRC2_82,EA_804,LDRC2,Spillman,2014,1.951964667,57.66595933,12.81899867,35.53718667,179.7926427
LDRC2_83,EA_805,LDRC2,Spillman,2014,2.340164667,58.76565933,14.01919867,45.53718667,175.7926427
LDRC2_84,EA_806,LDRC2,Spillman,2014,1.461764667,57.96595933,14.21919867,40.53728667,182.7926427
LDRC2_85,EA_807,LDRC2,Spillman,2014,1.794164667,58.96565933,12.91899867,31.53718667,176.7926427
LDRC2_86,EA_808,LDRC2,Spillman,2014,2.023064667,59.76565933,13.91919867,38.53718667,178.7926427
LDRC2_87,EA_809,LDRC2,Spillman,2014,1.631864667,59.16565933,13.71919867,35.53718667,176.7926427
LDRC2_88,EA_810,LDRC2,Spillman,2014,1.534364667,57.76595933,12.71899867,32.53718667,175.7926427
LDRC2_89,EA_811,LDRC2,Spillman,2014,1.348964667,59.16565933,13.91919867,35.53718667,174.7926427
LDRC2_91,EA_812,LDRC2,Spillman,2014,1.785464667,58.96565933,13.61919867,34.53718667,178.7926427
LDRC2_93,EA_813,LDRC2,Spillman,2014,1.655564667,60.16565933,14.11919867,38.53718667,179.7926427
LDRC2_94,EA_814,LDRC2,Spillman,2014,1.689164667,59.96565933,12.81899867,42.53718667,173.7956427
LDRC2_95,EA_815,LDRC2,Spillman,2014,1.710164667,58.76565933,14.51921867,45.53718667,175.7926427
LDRC2_96,EA_816,LDRC2,Spillman,2014,1.340564667,57.76595933,13.41899867,43.53718667,175.7926427
LDRC2_100,EA_817,LDRC2,Spillman,2014,1.156964667,56.66595933,15.81899867,43.53718667,176.7926427
LDRC2_104,EA_818,LDRC2,Spillman,2014,1.612964667,57.46595933,13.71919867,41.53728667,177.7926427
LDRC2_105,EA_819,LDRC2,Spillman,2014,1.543964667,60.76565933,13.91919867,42.53718667,176.7926427
LDRC2_107,EA_820,LDRC2,Spillman,2014,1.306964667,61.36565933,14.51921867,40.53728667,175.7926427
LDRC2_108,EA_821,LDRC2,Spillman,2014,2.129864667,58.56565933,14.21919867,38.53718667,174.7926427
LDRC2_111,EA_822,LDRC2,Spillman,2014,1.735964667,54.36565933,14.11919867,33.53718667,177.7926427
LDRC2_112,EA_823,LDRC2,Spillman,2014,1.352564667,58.36565933,14.51921867,42.53718667,175.7926427
LDRC2_114,EA_824,LDRC2,Spillman,2014,1.421564667,51.96565933,16.31899867,38.53718667,178.7926427
LDRC2_116,EA_825,LDRC2,Spillman,2014,1.698764667,54.96565933,14.31919867,37.53718667,177.7926427
LDRC5_70,EA_876,LDRC5,Spillman,2014,2.304464667,58.78865933,12.90799867,37.09318667,176.7926427
LDRC5_71,EA_877,LDRC5,Spillman,2014,1.944164667,55.58865933,15.20809867,38.09318667,180.7926427
LDRC5_72,EA_878,LDRC5,Spillman,2014,1.899164667,56.98821933,13.50799867,36.09318667,176.7926427
LDRC5_73,EA_879,LDRC5,Spillman,2014,1.981064667,56.18825933,15.00809867,38.09318667,178.7926427
LDRC5_74,EA_880,LDRC5,Spillman,2014,1.885364667,57.38825933,14.90809867,45.09318667,179.7926427
LDRC5_75,EA_881,LDRC5,Spillman,2014,1.916864667,58.78865933,13.70809867,43.09318667,177.7926427
LDRC5_76,EA_882,LDRC5,Spillman,2014,1.342364667,53.98865933,16.00799867,42.09288667,178.7926427
LDRC5_77,EA_883,LDRC5,Spillman,2014,1.961564667,58.18865933,15.30809867,36.09318667,176.7926427
LDRC5_79,EA_884,LDRC5,Spillman,2014,2.068664667,54.18865933,14.60810867,38.09318667,178.7926427
LDRC5_80,EA_885,LDRC5,Spillman,2014,2.276864667,58.58865933,13.20799867,36.09318667,175.7926427
LDRC5_82,EA_886,LDRC5,Spillman,2014,2.051264667,57.78825933,14.50810867,44.09318667,175.7926427
LDRC5_83,EA_887,LDRC5,Spillman,2014,1.993364667,56.38825933,14.00809867,33.09318667,174.7926427
LDRC5_85,EA_888,LDRC5,Spillman,2014,2.362964667,59.38865933,13.90809867,39.09318667,174.7926427
LDRC5_86,EA_889,LDRC5,Spillman,2014,0.955264667,57.18825933,13.50799867,35.09318667,174.7926427
LDRC5_87,EA_890,LDRC5,Spillman,2014,2.090864667,59.18865933,12.60799867,34.09318667,174.7926427
LDRC5_88,EA_891,LDRC5,Spillman,2014,2.078264667,58.18865933,14.60810867,35.09318667,175.7926427
LDRC5_89,EA_892,LDRC5,Spillman,2014,1.540664667,58.38865933,15.80799867,39.09318667,177.7926427
LDRC5_90,EA_893,LDRC5,Spillman,2014,1.964864667,56.98821933,14.40809867,38.09318667,176.7926427
LDRC5_92,EA_894,LDRC5,Spillman,2014,1.778564667,57.18825933,15.00809867,44.09318667,174.7926427
LDRC5_93,EA_895,LDRC5,Spillman,2014,1.731464667,55.18865933,16.40799867,33.09318667,179.7926427
LDRC5_94,EA_896,LDRC5,Spillman,2014,2.155664667,59.38865933,14.70809867,36.09318667,178.7926427
LDRC5_69,EA_897,LDRC5,Spillman,2014,1.229564667,56.98821933,17.20799867,32.09318667,179.7926427
LDRC5_99,EA_898,LDRC5,Spillman,2014,2.002364667,55.98865933,14.30809867,38.09318667,175.7926427
LDRC5_102,EA_899,LDRC5,Spillman,2014,2.044364667,55.98865933,15.50809867,35.09318667,178.7926427
LDRC5_103,EA_900,LDRC5,Spillman,2014,1.889564667,58.18865933,14.70809867,41.09288667,177.7926427
LDRC53_84,EA_951,LDRC53,Spillman,2014,2.085464667,59.78865933,13.70809867,44.09318667,178.7926427
LDRC53_85,EA_952,LDRC53,Spillman,2014,2.366064667,60.85465933,13.94139867,45.75918667,179.9036427
LDRC53_87,EA_953,LDRC53,Spillman,2014,1.715364667,56.15485933,14.04139867,42.75918667,177.9036427
LDRC53_88,EA_954,LDRC53,Spillman,2014,1.657764667,58.75465933,13.84139867,41.75948667,176.9036427
LDRC53_89,EA_955,LDRC53,Spillman,2014,1.923564667,56.75485933,14.54143867,34.75918667,180.9036427
LDRC53_90,EA_956,LDRC53,Spillman,2014,2.569764667,59.55465933,14.04139867,36.75918667,176.9036427
LDRC53_91,EA_957,LDRC53,Spillman,2014,2.615064667,58.35465933,15.24139867,37.75918667,182.9036427
LDRC53_92,EA_958,LDRC53,Spillman,2014,2.246064667,56.85485933,14.24139867,43.75918667,177.9036427
LDRC53_93,EA_959,LDRC53,Spillman,2014,1.826064667,58.45465933,15.54139867,41.75948667,183.9034427
LDRC53_96,EA_960,LDRC53,Spillman,2014,2.081064667,55.95465933,13.14099867,37.75918667,180.9036427
LDRC53_99,EA_961,LDRC53,Spillman,2014,2.129064667,58.65465933,13.54099867,45.75918667,177.9036427
LDRC53_100,EA_962,LDRC53,Spillman,2014,2.204064667,57.25485933,12.94099867,38.75918667,177.9036427
LDRC53_102,EA_963,LDRC53,Spillman,2014,1.949064667,57.45485933,12.94099867,42.75918667,177.9036427
LDRC53_103,EA_964,LDRC53,Spillman,2014,1.568064667,59.75465933,13.74139867,44.75918667,178.9036427
LDRC53_104,EA_965,LDRC53,Spillman,2014,1.730064667,57.95485933,13.84139867,43.75918667,179.9036427
LDRC53_107,EA_966,LDRC53,Spillman,2014,1.811064667,59.85465933,14.34139867,42.75918667,176.9036427
LDRC53_108,EA_967,LDRC53,Spillman,2014,2.117064667,56.45485933,13.34099867,32.75918667,177.9036427
LDRC53_109,EA_968,LDRC53,Spillman,2014,2.033064667,59.05465933,14.04139867,41.75948667,181.9036427
LDRC53_110,EA_969,LDRC53,Spillman,2014,2.228064667,57.25485933,15.04139867,39.75918667,177.9036427
LDRC53_111,EA_970,LDRC53,Spillman,2014,1.706064667,55.95465933,16.44099867,46.75918667,181.9036427
LDRC53_113,EA_971,LDRC53,Spillman,2014,1.349064667,58.45465933,16.14099867,45.75918667,182.9036427
LDRC53_116,EA_972,LDRC53,Spillman,2014,1.733064667,59.35465933,13.44099867,40.75948667,176.9036427
LDRC53_117,EA_973,LDRC53,Spillman,2014,1.673064667,56.15485933,14.84139867,44.75918667,179.9036427
LDRC53_119,EA_974,LDRC53,Spillman,2014,2.018064667,57.05487933,14.24139867,43.75918667,179.9036427
LDRC53_120,EA_975,LDRC53,Spillman,2014,2.462064667,60.05465933,13.84139867,34.75918667,178.9036427
LDRC15_72,EA_1176,LDRC15,Spillman,2014,1.560264667,60.36565933,14.14139867,40.09318667,178.7926427
LDRC15_74,EA_1177,LDRC15,Spillman,2014,1.653064667,58.83165933,13.74189867,45.10018667,179.0796427
LDRC15_75,EA_1178,LDRC15,Spillman,2014,1.675564667,56.63195933,15.24189867,33.10018667,182.0796427
LDRC15_76,EA_1179,LDRC15,Spillman,2014,1.675564667,55.83165933,16.24199867,34.10018667,185.0795427
LDRC15_77,EA_1180,LDRC15,Spillman,2014,1.659964667,56.63195933,14.24189867,36.10018667,184.0795027
LDRC15_79,EA_1181,LDRC15,Spillman,2014,2.108444667,57.83195933,14.44189867,37.10018667,183.0796427
LDRC15_80,EA_1182,LDRC15,Spillman,2014,1.654564667,60.63165933,14.54184867,38.10018667,178.0796427
LDRC15_84,EA_1183,LDRC15,Spillman,2014,1.385464667,58.83165933,13.14199867,36.10018667,180.0796427
LDRC15_85,EA_1184,LDRC15,Spillman,2014,1.505764667,59.23165933,15.04189867,39.10018667,180.0796427
LDRC15_86,EA_1185,LDRC15,Spillman,2014,1.199464667,58.93165933,14.64184867,46.10018667,184.0795027
LDRC15_87,EA_1186,LDRC15,Spillman,2014,1.613464667,58.93165933,13.64189867,34.10018667,183.0796427
LDRC15_88,EA_1187,LDRC15,Spillman,2014,1.310464667,60.03165933,14.14189867,46.10018667,180.0796427
LDRC15_89,EA_1188,LDRC15,Spillman,2014,1.175464667,58.63165933,14.04189867,45.10018667,181.0796427
LDRC15_90,EA_1189,LDRC15,Spillman,2014,1.604464667,59.03165933,14.24189867,41.10058667,182.0796427
LDRC15_91,EA_1190,LDRC15,Spillman,2014,2.114444667,59.53165933,14.34189867,37.10018667,185.0795427
LDRC15_92,EA_1191,LDRC15,Spillman,2014,1.607464667,60.43165933,14.24189867,40.10018667,183.0796427
LDRC15_94,EA_1192,LDRC15,Spillman,2014,1.461964667,57.43195933,15.14189867,43.10018667,182.0796427
LDRC15_95,EA_1193,LDRC15,Spillman,2014,1.500664667,57.83195933,16.24199867,45.10018667,183.0796427
LDRC15_96,EA_1194,LDRC15,Spillman,2014,1.768264667,54.23165933,13.84189867,46.10018667,182.0796427
LDRC15_97,EA_1195,LDRC15,Spillman,2014,1.608964667,57.23195933,13.44199867,43.10018667,179.0796427
LDRC15_102,EA_1196,LDRC15,Spillman,2014,1.973444667,59.33165933,14.64184867,39.10018667,181.0796427
LDRC15_103,EA_1197,LDRC15,Spillman,2014,2.064047067,58.83165933,15.64199867,36.10018667,184.0795027
LDRC15_104,EA_1198,LDRC15,Spillman,2014,1.967444667,58.33165933,15.34189867,42.10058667,182.0796427
LDRC15_106,EA_1199,LDRC15,Spillman,2014,1.828564667,61.23165933,14.94189867,50.10018667,181.0796427
LDRC15_113,EA_1200,LDRC15,Spillman,2014,1.391464667,58.83165933,14.24189867,39.10018667,181.0796427
LDRC25_66,EA_1251,LDRC25,Spillman,2014,1.874564667,57.76595933,13.81919867,43.53718667,177.7926427
LDRC25_67,EA_1252,LDRC25,Spillman,2014,1.724564667,57.78825933,13.50799867,47.09318667,179.7926427
LDRC25_68,EA_1253,LDRC25,Spillman,2014,1.731164667,57.18825933,14.50810867,35.09318667,178.7926427
LDRC25_71,EA_1254,LDRC25,Spillman,2014,2.071664667,58.38865933,12.80799867,37.09318667,176.7926427
LDRC25_72,EA_1255,LDRC25,Spillman,2014,1.735664667,57.78825933,13.70809867,47.09318667,178.7926427
LDRC25_73,EA_1256,LDRC25,Spillman,2014,1.920764667,58.38865933,14.20809867,42.09288667,177.7926427
LDRC25_74,EA_1257,LDRC25,Spillman,2014,2.049464667,58.78865933,12.90799867,39.09318667,177.7926427
LDRC25_75,EA_1258,LDRC25,Spillman,2014,1.740764667,58.78865933,13.50799867,38.09318667,178.7926427
LDRC25_76,EA_1259,LDRC25,Spillman,2014,1.748564667,57.38825933,13.00799867,35.09318667,177.7926427
LDRC25_77,EA_1260,LDRC25,Spillman,2014,2.285264667,57.38825933,13.00799867,36.09318667,178.7926427
LDRC25_78,EA_1261,LDRC25,Spillman,2014,2.110664667,58.78865933,12.20799867,34.09318667,177.7926427
LDRC25_79,EA_1262,LDRC25,Spillman,2014,1.955864667,58.78865933,14.90809867,47.09318667,179.7926427
LDRC25_80,EA_1263,LDRC25,Spillman,2014,1.947164667,56.58825933,14.10809867,37.09318667,178.7926427
LDRC25_81,EA_1264,LDRC25,Spillman,2014,2.087264667,59.78865933,15.50809867,43.09318667,183.7923427
LDRC25_84,EA_1265,LDRC25,Spillman,2014,2.197664667,61.38865933,14.00809867,46.09318667,178.7926427
LDRC25_85,EA_1266,LDRC25,Spillman,2014,1.713164667,58.18865933,14.10809867,46.09318667,180.7926427
LDRC25_87,EA_1267,LDRC25,Spillman,2014,2.026064667,57.08821933,12.90799867,39.09318667,181.7926427
LDRC25_88,EA_1268,LDRC25,Spillman,2014,2.558264667,59.58865933,13.10799867,36.09318667,179.7926427
LDRC25_53,EA_1269,LDRC25,Spillman,2014,1.664264667,59.18865933,12.90799867,44.09318667,180.7926427
LDRC25_91,EA_1270,LDRC25,Spillman,2014,2.214164667,58.38865933,12.80799867,37.09318667,177.7926427
LDRC25_93,EA_1271,LDRC25,Spillman,2014,2.281064667,58.68865933,13.00799867,49.09318667,178.7926427
LDRC25_97,EA_1272,LDRC25,Spillman,2014,2.193464667,60.18865933,13.60809867,33.09318667,180.7926427
LDRC25_98,EA_1273,LDRC25,Spillman,2014,2.279864667,56.38825933,14.00809867,43.09318667,179.7926427
LDRC25_99,EA_1274,LDRC25,Spillman,2014,1.921064667,61.78865933,15.10809867,48.09318667,178.7926427
LDRC25_101,EA_1275,LDRC25,Spillman,2014,2.023064667,57.18825933,12.80799867,39.09318667,178.7926427
LDRC10_26,EA_1301,LDRC10,Spillman,2014,1.642664667,57.63265933,14.79699867,41.42618667,175.1256427
LDRC10_27,EA_1302,LDRC10,Spillman,2014,1.694264667,58.63265933,12.09699867,41.42618667,175.1256427
LDRC10_28,EA_1303,LDRC10,Spillman,2014,1.662164667,59.03265933,14.59699867,34.42618667,175.1256427
LDRC10_29,EA_1304,LDRC10,Spillman,2014,2.528264667,58.03265933,13.09699867,37.42618667,175.1256427
LDRC10_30,EA_1305,LDRC10,Spillman,2014,2.324864667,59.43265933,14.69699867,35.42618667,176.1256427
LDRC10_31,EA_1306,LDRC10,Spillman,2014,1.720964667,59.43265933,15.59699867,39.42618667,178.1256427
LDRC10_32,EA_1307,LDRC10,Spillman,2014,1.651664667,58.03265933,12.59699867,38.42618667,179.1256427
LDRC10_33,EA_1308,LDRC10,Spillman,2014,2.427164667,58.63265933,12.89699867,40.42618667,174.1256427
LDRC10_34,EA_1309,LDRC10,Spillman,2014,2.109764667,59.23265933,13.19699867,39.42618667,175.1256427
LDRC10_35,EA_1310,LDRC10,Spillman,2014,2.212064667,58.83265933,14.49699867,36.42618667,183.1256427
LDRC10_36,EA_1311,LDRC10,Spillman,2014,1.941464667,59.63265933,14.79699867,44.42618667,175.1256427
LDRC10_37,EA_1312,LDRC10,Spillman,2014,2.529164667,57.43265933,13.59699867,35.42618667,177.1256427
LDRC10_38,EA_1313,LDRC10,Spillman,2014,1.239464667,57.83265933,14.39699867,30.42618667,173.1256427
LDRC10_39,EA_1314,LDRC10,Spillman,2014,1.723664667,59.23265933,12.79699867,36.42618667,176.1256427
LDRC10_40,EA_1315,LDRC10,Spillman,2014,2.389064667,59.03265933,13.29699867,34.42618667,175.1256427
LDRC10_41,EA_1316,LDRC10,Spillman,2014,1.971764667,57.43265933,14.29699867,36.42618667,178.1256427
LDRC10_42,EA_1317,LDRC10,Spillman,2014,1.776764667,57.63265933,13.29699867,39.42618667,177.1256427
LDRC10_43,EA_1318,LDRC10,Spillman,2014,1.641464667,60.23265933,13.49699867,36.42618667,175.1256427
LDRC10_44,EA_1319,LDRC10,Spillman,2014,1.411064667,57.23265933,14.19699867,42.42618667,174.1256427
LDRC10_45,EA_1320,LDRC10,Spillman,2014,1.306364667,58.23265933,14.49699867,43.42618667,175.1256427
LDRC10_46,EA_1321,LDRC10,Spillman,2014,1.707764667,56.53265933,14.59699867,34.42618667,178.1256427
LDRC10_47,EA_1322,LDRC10,Spillman,2014,1.099064667,57.23265933,16.99699867,35.42618667,175.1256427
LDRC10_48,EA_1323,LDRC10,Spillman,2014,2.037764667,60.63265933,12.89699867,36.42618667,176.1256427
LDRC10_49,EA_1324,LDRC10,Spillman,2014,1.291664667,62.03265933,14.79699867,33.42618667,173.1256427
LDRC10_50,EA_1325,LDRC10,Spillman,2014,1.456964667,59.43265933,14.49699867,32.42618667,174.1256427
LDRC19_26,EA_1376,LDRC19,Spillman,2014,2.151504667,59.74065933,14.11499867,39.31518667,184.7309427
LDRC19_27,EA_1377,LDRC19,Spillman,2014,1.928264667,57.94085933,12.71499867,37.31518667,176.7306427
LDRC19_28,EA_1378,LDRC19,Spillman,2014,1.555064667,60.14065933,15.41499867,35.31518667,177.7306427
LDRC19_29,EA_1379,LDRC19,Spillman,2014,1.557764667,60.54065933,15.81499867,44.31518667,178.7306427
LDRC19_30,EA_1380,LDRC19,Spillman,2014,1.580864667,61.34065933,16.31499867,41.31558667,183.7309427
LDRC19_31,EA_1381,LDRC19,Spillman,2014,1.817864667,58.94065933,14.81499867,46.31518667,180.7306427
LDRC19_32,EA_1382,LDRC19,Spillman,2014,1.170464667,56.94088933,15.31499867,42.31558667,183.7309427
LDRC19_33,EA_1383,LDRC19,Spillman,2014,1.711664667,60.34065933,13.31499867,40.31518667,177.7306427
LDRC19_34,EA_1384,LDRC19,Spillman,2014,1.484564667,55.74065933,13.01499867,42.31558667,176.7306427
LDRC19_35,EA_1385,LDRC19,Spillman,2014,2.030604667,57.54085933,13.31499867,42.31558667,181.7306427
LDRC19_36,EA_1386,LDRC19,Spillman,2014,2.048604667,59.14065933,14.31499867,41.31558667,180.7306427
LDRC19_37,EA_1387,LDRC19,Spillman,2014,1.918664667,59.14065933,14.21499867,42.31558667,178.7306427
LDRC19_38,EA_1388,LDRC19,Spillman,2014,1.981704667,56.74085933,13.81499867,41.31558667,182.7306427
LDRC19_39,EA_1389,LDRC19,Spillman,2014,2.078604667,59.94065933,14.91499867,42.31558667,182.7306427
LDRC19_40,EA_1390,LDRC19,Spillman,2014,2.045304667,57.54085933,13.71499867,45.31518667,180.7306427
LDRC19_41,EA_1391,LDRC19,Spillman,2014,2.550164667,57.94085933,13.61499867,36.31518667,177.7306427
LDRC19_42,EA_1392,LDRC19,Spillman,2014,2.064202067,59.34065933,12.71499867,36.31518667,177.7306427
LDRC19_43,EA_1393,LDRC19,Spillman,2014,2.568164667,57.14085933,13.61499867,34.31518667,177.7306427
LDRC19_44,EA_1394,LDRC19,Spillman,2014,2.032104667,56.14085933,15.11499867,42.31558667,184.7309427
LDRC19_45,EA_1395,LDRC19,Spillman,2014,2.246564667,60.34065933,14.31499867,43.31518667,182.7306427
LDRC19_46,EA_1396,LDRC19,Spillman,2014,2.087004667,58.14065933,14.01499867,32.31518667,183.7309427
LDRC19_47,EA_1397,LDRC19,Spillman,2014,2.201564667,58.04065933,13.91499867,34.31518667,178.7306427
LDRC19_48,EA_1398,LDRC19,Spillman,2014,2.150604667,59.84065933,14.81499867,35.31518667,176.7306427
LDRC19_49,EA_1399,LDRC19,Spillman,2014,2.413364667,60.34065933,14.31499867,46.31518667,177.7306427
LDRC19_50,EA_1400,LDRC19,Spillman,2014,2.065701667,56.34085933,15.11499867,42.31558667,183.7309427
LDRC28_26,EA_1451,LDRC28,Spillman,2014,1.721564667,58.54065933,16.01499867,41.31558667,180.7306427
LDRC28_27,EA_1452,LDRC28,Spillman,2014,1.907864667,60.54065933,16.41499867,34.31518667,173.7356427
LDRC28_28,EA_1453,LDRC28,Spillman,2014,2.000904667,57.54085933,14.81499867,35.31518667,175.7306427
LDRC28_29,EA_1454,LDRC28,Spillman,2014,1.971804667,57.34085933,16.61499867,35.31518667,175.7306427
LDRC28_30,EA_1455,LDRC28,Spillman,2014,1.235564667,56.94088933,18.21499867,42.31558667,178.7306427
LDRC28_31,EA_1456,LDRC28,Spillman,2014,2.122704667,60.54065933,15.21499867,32.31518667,175.7306427
LDRC28_32,EA_1457,LDRC28,Spillman,2014,2.165564667,60.44065933,16.01499867,33.31518667,178.7306427
LDRC28_33,EA_1458,LDRC28,Spillman,2014,1.470764667,59.74065933,15.71499867,44.31518667,178.7306427
LDRC28_34,EA_1459,LDRC28,Spillman,2014,1.659164667,59.54065933,14.11499867,39.31518667,180.7306427
LDRC28_35,EA_1460,LDRC28,Spillman,2014,1.500464667,58.74065933,16.91499867,37.31518667,177.7306427
LDRC28_36,EA_1461,LDRC28,Spillman,2014,2.012604667,60.64065933,14.91499867,33.31518667,178.7306427
LDRC28_37,EA_1462,LDRC28,Spillman,2014,2.072601667,58.54065933,15.51499867,31.31618667,178.7306427
LDRC28_38,EA_1463,LDRC28,Spillman,2014,1.952564667,55.74065933,16.91499867,34.31518667,178.7306427
LDRC28_39,EA_1464,LDRC28,Spillman,2014,1.787564667,55.64065933,17.11499867,33.31518667,181.7306427
LDRC28_40,EA_1465,LDRC28,Spillman,2014,1.574564667,58.94065933,14.71499867,35.31518667,176.7306427
LDRC28_41,EA_1466,LDRC28,Spillman,2014,1.398764667,58.74065933,16.31499867,32.31518667,182.7306427
LDRC28_42,EA_1467,LDRC28,Spillman,2014,1.607564667,56.54085933,17.31499867,36.31518667,178.7306427
LDRC28_43,EA_1468,LDRC28,Spillman,2014,1.355564667,57.44085933,16.31499867,40.31518667,182.7306427
LDRC28_44,EA_1469,LDRC28,Spillman,2014,1.903064667,60.14065933,14.91499867,33.31518667,176.7306427
LDRC28_45,EA_1470,LDRC28,Spillman,2014,1.483664667,56.74085933,17.01499867,42.31558667,174.7306427
LDRC28_46,EA_1471,LDRC28,Spillman,2014,1.502264667,60.14065933,14.21499867,32.31518667,177.7306427
LDRC28_47,EA_1472,LDRC28,Spillman,2014,1.644764667,57.54085933,13.41499867,31.31618667,177.7306427
LDRC28_48,EA_1473,LDRC28,Spillman,2014,2.120604667,60.24065933,13.91499867,36.31518667,177.7306427
LDRC28_49,EA_1474,LDRC28,Spillman,2014,2.086404667,59.54065933,15.51499867,39.31518667,180.7306427
LDRC28_50,EA_1475,LDRC28,Spillman,2014,1.523564667,58.14065933,16.21499867,41.31558667,180.7306427
LDRC41_26,EA_1676,LDRC41,Spillman,2014,1.562964667,58.94365933,14.03029867,40.09318667,178.0146427
LDRC41_27,EA_1677,LDRC41,Spillman,2014,2.088604667,57.60315933,12.94899867,41.83308667,177.7896427
LDRC41_28,EA_1678,LDRC41,Spillman,2014,1.896564667,60.40265933,12.74899867,43.83318667,173.7856427
LDRC41_29,EA_1679,LDRC41,Spillman,2014,1.990204667,59.00265933,12.74899867,36.83318667,175.7896427
LDRC41_30,EA_1680,LDRC41,Spillman,2014,1.847064667,55.20265933,13.74929867,36.83318667,179.7896427
LDRC41_31,EA_1681,LDRC41,Spillman,2014,1.966204667,58.60265933,12.54899867,38.83318667,177.7896427
